Avent Isis Manual Breast Pump,"I have a 3 month old baby and this pump is great for someone like me!  I'm a stay at home Mom that only works one day on the weekend.  So, I basically only need to pump 2 days a week and on certain, rare occasions.  In the beginning, I had a medium brand electric breast pump...I spent about $130.00.  It was great to use at home, but I was so embarassed to use it anywhere else.  It was soo noisy and a bit of a pain to find a comfy place to plug in to.  So, a few embarassing and noisy pumps later I opted to try the manual Isis Breast Pump.  It works great and is so quiet!!!  I love it!  I have a bigger chest and have no problems with the fitting or suction.  It works great!  I also love using the Avent bottles, so this pump seems perfect for me.  I do believe that if you're a more serious pumper and need to pump a lot, a dual electric pump would probably work better.  But if you're someone like me, or just need a simple quiet pump to take out for certain occasions, this pump is GREAT!On another note:  My electric pump quit sucking already.  I used it 2 nights ago at home and the hose inside split and cracked.  I'm glad I had this one on hand!",5,1
Avent Isis Manual Breast Pump,"This product has made my life so much better. I have recently returned to work and wanted to make sure that I could still feed my baby 100% breast milk. (She's only 3mo old.) I had been trying to use a double electric pump for a few weeks before my return and really wasn't have much luck with it. Sometimes I'd get 1T, other times I'd get 2oz. And, this is after 45min pumping sessions, lots of massage, listening to recordings of my crying baby, etc, etc.I was in pain and I was very frustrated.I had read about the massage petals of the Avent and thought it'd be worth a try. Their advertising is spot on, I'm able to pump a full feeding for my baby in 20 mins. With each pumping session, I see between 3-5oz. Wow. My baby won't starve now. It's also very comfortable, I tried so many sizes of shields before, but the petal massager is perfect.Pros:1. Petal massager is comfortable2. Produces a fast let down3. Easy to control the suction/cycle speed4. Small/compact -- easy to carry around & you're not tethered to one spot in your home.5. No electricity required6. Low price7. Quiet compared to electric pumps8. Less equipment than an electric pump9. Actually WORKS!!!Cons:1. One side at a time2. I use both hands while I pump3. Squeaks loudHere's some feedback for the product design though:1. Some milk gets wasted because of the large space before the valve. I usually swish it around to make sure that all the milk drains into the bottle.2. There is some squeaking that occurs with each pump. I think this is because the handle rubs against the plastic cap.",5,1
Avent Isis Manual Breast Pump,"At first, I was sceptical about buying this pump since you can only  pump one breast at a time, but I actually like this pump much better than my double electric pump by Medela. First of all, it is easier to set up (no tubing to connect and no plugs or batteries to worry about) and perfect for going back to work or vacationing. This pump is also much more comfortable and easier on the nipples than my medela double select pump. Thanks Avent!",5,1
InSTEP 5K Single Premium Jogging Stroller,"This stroller is a great buy. My 11 month old son doesn't make a sound the whole ride. He's comfortable and the ride is smooth. The seat even reclines which is nice. Easy to assemble, too. The 16 inch front wheel is the only way to go if you are a runner/jogger and this one is designed well. Target had the best price I've seen on this stroller and I did my research. It's crazy to pay hundreds of dollars for the high end brands and models unless you plan on training for lots of marathons. This one is perfect for the 5K or 10K runner in my opinion, or anyone who jogs or walks for exercise.",5,1
InSTEP 5K Single Premium Jogging Stroller,"Granted, this isnt the GREATEST jogging stroller you could buy, but for the price its great! I dont jog much with it but i walk alot and it has been perfect! I walk on side roads and its really easy to meneuver even on a curvy road. I never had a problem when i did jog with it either. I like this stroller alot!",4,1
"The First Year's Infant To Toddler Tub with Sling, Blue","I listed this tub on my registry.  Frankly, I had no idea which tub to pick out and went with this one because of the ratings. We have been using this tub regularly for the past four months and arequite pleased.  Our daughter rests in the sling, and doesn't everslide down.  Moreover, it fits perfectly in our--two sink--kitchensink.  When she's a bit older, we will likely purchase a differentmodel, but this one has been great thus far.",5,1
"The First Year's Infant To Toddler Tub with Sling, Blue","This is a cute and Great tub. I love the features it has. Fits in sink perfect, love the drain plug and the soft insert for the infants.The toddler Area I've yet to use, but it seems like it will come in handy!Angela",4,1
"The First Year's Infant To Toddler Tub with Sling, Blue","I loved this tub for my baby when she was newborn.  The hammock was perfect. It also fits on other baby tubs.  We gave it to my sister when her baby was born.  The biggest complaint I have is the ""hump"" in the middle of the tub.  My ""little girl"" is BIG (5 months).  She's tall and chunky.  She doesn't sit up well yet so we are still using the reclined side and she is so long that she scoots over the hump and gets very uncomfortable. Other than that it has been a wonderful tub, but I would reconsider if you have a big baby.",4,1
"The First Year's Infant To Toddler Tub with Sling, Blue","I got this bathtub as a gift and I love how I can give my little baby girl a bath in the kitchen. This tub fits perfectly in my double sink. She is right at perfect height. My only complaint is the green back really doesn't prevent baby from sliding, I have to place a small hand towel behind her back for every bath, or else she is sliding all over.",5,1
"The First Year's Infant To Toddler Tub with Sling, Blue",This is the best bathtub out there trust me! You don't even have to use the sling unless your child is very small. Our son can't hold his head up but he sits in it perfectly. The back cradles our son and his head perfectly. Don't waste your time and money on any other tub!,5,1
"The First Year's Infant To Toddler Tub with Sling, Blue","We love this tub..the great accessory is the hammock that attaches for newborn use. Being new parents, it is a little overwhelming trying to hold a soapy slippery baby while trying to also bathe her. This hammock keeps the baby slightly submerged in the water, while keeping her nestled in the hammock. Truly makes bathing an infant a much easier task then if you were trying to hold them yourself. Fits right over the kitchen sink (we have double sink and it fits perfectly) Not sure about the accuracy of the water plug that is supposed to change colors if the water is too hot...better to just test the water yourself to be safe.",5,1
"The First Year's Infant To Toddler Tub with Sling, Blue","As most of the other reviews said, this is a great tub.  Only thing I have to add is that you should also buy a tub thermometer.  The rubber stopper on the tub is supposed to change color if the water is too hot for baby-but the water has to be way too hot before it changes noticeably (it does change slightly, but you can't tell through the water).  Otherwise, this tub has been perfect for us.",5,1
"The First Year's Infant To Toddler Tub with Sling, Blue","This is a fantastic baby bathtub. Fits perfectly in our kitchen sink, and can be plopped into the grownup tub, too. It gets baby through all stages, from infant to toddler. The sling/hammock that comes with it is particularly good for newborns/infants. The sling can be tossed in the washing machine. The tub has a nice holder on the end for bottles of soap and shampoo. Great tub. Can't imagine anything better.",5,1
"The First Year's Infant To Toddler Tub with Sling, Blue","This tub is so great.  I have been using it since my son's unbilical cord fell off and the design of it is really perfect for bathing young babies.  I never used the hammock feature as I found it was just easier for me to not use it, but it is good for those who would like to use it.Great buy!!!!!!",5,1
"Kiddopotamus Tinydiner Placemat, Yellow","I was thinking there must be a reusable placemat for babies and this is perfect. I ate at a restaurant yesterday with my 10 month old daughter. She fed herself her whole meal and only 2 cheerios and one piece of fruit ended up on the floor. The tray catches most of the food and then she can just eat what has fallen into the tray. It is so great not to leave a huge mess at a restaurant. Now when she starts throwing food on the floor on purpose, that will be another story.The suction cups need to get pretty wet in order to stick, but even when they aren't stuck down the mat doesnt' move much.",5,1
Food Mill - BabySteps Kid Co 1 Pk,"Great product. Easy to use EXCEPT putting the grinding lid on. It's a little bit frustrating to get it in just the right place so it will snap in. Easy to clean, but wish they'd fix that darn top part.Highly recommended! It will grind just about anything (we've tried things like fruit salad to steak to shepherd's pie! Comes out perfect every time!)",4,1
Medela Contact Nipple Shield - Standard Size (24mm),"This was a life saver! Only thing is that I wish I had gotten the regular nipple shield instead of the contact because the cutout prevents it from adhering perfectly. But still, it adheres pretty well and saved me from exhaustion of pumping every time she was hungry (which I did for two and a half weeks before I discovered this) and helped me to transition from a bottle to proper nursing. She is now able to do without the shield but it literally saved us!",4,1
Philips AVENT BPA Free Classic Bottle Sealing Discs,"I have Avent bottles, but not an Avent pump, so I did not get any storage bottles.  Instead of paying $25 for a storage set, these plus the bottle screw rings cost me a total of $10, and work perfectly.  I would definitely recommend to anyone pumping and using Avent bottles (I like being able to use the 9oz size for storage, because they are much larger than what my pump came with).",5,1
Baby Magic Calming Milk Gift Set,"I think this item is the perfect shower gift. The lavender-scented wash and shampoo is not overpowering and perfumey-- I think it's just right to make an already sweet-smelling baby smell clean and fresh. The soap is gentle, it has never irritated my baby's skin or eyes. I love the music CD and the soft washcloth that comes in this set. The handy carrier keeps all the bottles upright and together so you can just grab it and set it next to the tub when you're ready for baby bath time. A  new mama can have fun using everthing in this gift bag!",5,1
Leachco Cuddle-U Nursing Pillow And More,"This product is perfect! My 2 month old enjoys her alone time propped up on the pillow! It is great to know your little one is secure while you sit next to them, wash the dishes (always in my view), or even get a workout in! I would definitely recommend this product to everyone. I cannot wait to be able to use this for tummy time!",5,1
Leachco Cuddle-U Nursing Pillow And More,"I love this pillow.  I did not try the boppy first, and I don't see why I ever would.  This pillow is perfect for nursing (my baby was a preemie and the pillow was big enough to hold her up) and I love the strap option for when she gets bigger.  I also love the design.  Overall, a great product.",5,1
6 Piece Bedding Set - Paloma,"This item is just beautiful. My daughter has this for her baby. The theme is beautiful. one thing I did notice is that the fabric on the dust ruffle is very thin, so thin you can see right through it. I dont know why they didnt use the same fabric as in the curtain.It seems very easy to rip and tear on the crib. otherwise this set is just perfect.",4,1
"HALO SleepSack Micro-Fleece Wearable Blanket, Soft Pink, Small","My 1yo daughter has to wear a hip abduction brace at night, and it fits perfectly in this sleep sack. Absolutely awesome.",5,1
"HALO SleepSack Micro-Fleece Wearable Blanket, Soft Pink, Small","Halo, how I love thee;) This is perfect for cold winter nights. We keep the heater off due to allergries and bundle up our little guy. He's snug as a bug.",5,1
Fisher-Price Step &amp; Play Piano,"My daughter is not quite 3 months, but already she's bored with her bouncer and doesn't want to lay in her crib and watch her mobile all day.  So, when I bought the Step N' Play piano, she absolutely loved it!  When her little feet hit those keys and the music and lights start to play she gets sooo excited.  And I'm excited because I can do more things around the house while she's occupied.  All of the brightly colored toys are set perfectly for her little arms to reach, the swivel chair and sliding feature is wonderful (she's already started to turn herself around) , as well as the mirror that she gets a kick out of looking at herself. This entertainer really keeps her attention for quite a while, and I like that the 2 sound settings aren't very loud, so the noise doesn't bother me or her or anyone else in the house. Kudos! to Fisher-Price.  I Love It!  I recommend this toy to all parents who want a safe environment to play and learn to take those first steps.",5,1
Koala Baby - Cotton Rib Blanket - Sage,"I registered for this blanket to match our crib bedding for our fist son, and it has been the best and most used blanket.  He has used it every day since birth, through all four seasons, and it has held up wonderfully--it has not torn, faded, balled or lost its softness. It is perfect for swaddling or over the carseat/stroller, and is great use anywhere because it is not too bulky.  A woman once commented that is looked like a handmade heirloom-like blanket because it was so soft and had a beautiful pattern, and she was surprised to hear it was store bought.Now that my son is older, he takes it off of his bed and carries it around.  It has become his favorite blanket!  Since we are using the same crib bedding for our second child, I have registered for this one again in yellow!  I highly recommend this blanket for your little one.",5,1
Baby Bjorn Toilet Trainer,"My daughter was potty trained at about 20 months old, shes 3 now and this is the best little seat.WE trained her on a standalone at first, terrible. It was a missery to clean and it was gross. It was very small (yet my daughters in the 32nd percentile!) and very annoying. It took up ALOT of space in my LARGE bathrooms, yet the seat was very tiny as I had already mentioned. It leaked and discouraged my daughter, she thought she was ""doing it wrong"". The potty was uncomfortable and was constantly sliding all over the place. I really felt bad for my little baby.So we bought a cheap potty insert, this didnt fit the potty and frightened my little girl when it would wobble and slide. There was really no place to keep it and the soft vinyl seat cover was ripping, UHG.So finnaly we heard about the Bjorn. It deffinatly fit perfectly, with just a twist of the knob it can fit ANY toilet. It isnt in the way anymore because it can be hung on a little hook (my daughter takes great pride in taking it on and off). Its very comfortable but it doesnt have ripping vinyl material, its all one piece of sturdy plastic. I love that its not too cold for my girls tushie in the mornings, and it can retain the heat pretty well (my friend has a potty seat that she has to place a blanket over it so afterwards it wont be too freezing for her daughter to sit on it!) Its definatly easy to clean, just a little baby wipe and its all done, no little creveces to get ""god knows what"" stuck to it, YUCK. The little splash guard can work for boys (My son (6) has tried it, although he was very uncomfortable because of the fact that he stands, but other than that he said it was fine) but its not too annoying for girls, she has never been bothered or hurt by it at all, she actually enjoys holding it! The seat is nice a white, making it easy to spot ""dirt"" and keep it clean, its also nicer than those cheezy charecter ones.This seat is by far the best on the market, I cant complain and I am thinking of purchasing another one for our 2nd bathroom (although they are expensive!)",5,1
Evenflo Portable Ultrasaucer,"After searching high and low for the perfect activity center I finally bought this for my five month old son. He absolutely loves it!! He loves the bright colors, music, lights and of course all the fun toys. As a matter of fact when we had to leave this morning he got made because he wanted to continue to play!! I thought that it was easy to put together all you have to do is follow the instructions. I am glad that i spend the extra $ on this activity center because it is well worth it!",5,1
FISHER PRICE SINGING STAR GYM,"We have the Sparkling Symphony Gym at home, and just got this gym at my baby's grandparents' house.  I like this better because you can convert it for a baby to play lying down, sitting or standing, while the SSG works only lying down or standing (not sitting).  My 7-mo-old is at the sitting stage so this is perfect for her, and will last quite a long time as she can use it while standing.  The music is quite nice -- something you won't get sick of when listening to it over and over.  It's very easy to put together.  My baby seems to love it -- she whacks at the keys, smiles really big, and bounces her whole body up and down as she plays the piano.",5,1
The First Years Swing Tray - Portable Booster Seat Blue &amp; Aqua,"We got this chair as a baby shower gift, which I registered for and absolutely love it!  I don't understand the problems the other reviewers are talking about.  If used properly, this chair gives absolutely no problems.  The seat locks in at different levels, if it's not locked in, of course it will fall apart.The seat is easy to use, folds easily, and cleans easily.  We store it in our van (we have Stow-and-go storage) and it fits perfectly!We've used it since my son, now 16 months, could sit up.  He lays his body from side to side and the seat doesn't budge...very safe.  The tray does snap off easily, and he has done that at times while trying to climb up on it.  This doesn't bother me, since it's not a 'toy' and shouldn't be climbed on anyway.  The tray hasn't snapped off while in use, and hopefully won't!We've used this chair on both a chair, and the floor when seating was limited (like at family get togethers).  We haven't had any problems at all.Anyway, I highly recommend it...",5,1
"Classic Connect Graco SnugRide Classic Connect Infant Car Seat Base, Silver","I found the best price for these is here on Amazon. The base fit into my Dodge Ram back middle seat perfectly and the LATCH system keeps it very secure. However, my wife's car does not have LATCH and we were required to use the seat belt. Her car has leather seats and the front of the base slides side to side on the leather no matter how tight the seat belt is, the sliding does not happen in the Dodge Ram.",4,1
"Classic Connect Graco SnugRide Classic Connect Infant Car Seat Base, Silver",We needed an extra base for our infant carseat. Looked up the model of the seat and the base works perfect.,5,1
Playtex Premium Nurser Newborn Gift Set,"My daughter has no trouble switching between these bottles and the breast.  I tried the Avent ones with her and the milk came out too fast.  These are perfect, easy to clean, and reasonably priced.",5,1
"HALO SleepSack 100% Cotton Wearable Blanket, Soft Pink, Small","Halo is the first baby clothes thing I have seen that seems to be size accurate!  I swear the rest of the clothes are sized by people on crack they are so random.  So my little one is 7 months, 18 lbs, and 28 inches long.  I crossed my fingers and got him the large.  I would not put it on a baby any smaller either in length or height, but he managed to squeak in without worrying about it falling off.  If you are not quite so financially strapped I would recommend getting the size accurate to your baby :-)The sack is soft, nice weight, and I love the open arms so that I can put any variety of short-sleeve, long-sleeve onesies or even pajamas underneath.  The extra layer is not too much for heat, but just enough protection so that those early morning leaks in the full diaper from 12 hours of sleep don't go through onto the sheet.  Yay!  I also love the bottom zipper and the amount of room to grow.  Even if I had purchased the correct (medium) size for mine he would have had space.  He is perfectly happy sleeping in it and I will be buying more!",5,1
"HALO SleepSack 100% Cotton Wearable Blanket, Soft Pink, Small","I'm a fan of the HALO sleepsacks and their functionality. It could be a positive or negative thing but this 100% Cotton HALO is made of very light and thin cotton material which is a lot different than the fleece HALO sleepsacks that I'm used to buying. However, when the weather gets really hot during the summer, I think this will be the perfect solution so I bought a larger size for my son to grow into it to use it during the warmer months.",4,1
"HALO SleepSack 100% Cotton Wearable Blanket, Soft Pink, Small",We have used this since we quit swaddling him as a newborn. We use the cotton one year around and it is the perfect weight here in Texas. We only use the fleece one when it becomes really cold. He is 15 months old and he associates the sleepsack with sleepytime. I never have to worry about him being cold or kicking off his blankets-totally recommend!!!,5,1
"HALO SleepSack 100% Cotton Wearable Blanket, Soft Pink, Small",LOVE this sleepsack.  It's only one layer of cotton fabric and quite large.  I went from using a 0-6 month one (of another brand) to a medium Halo Sleepsack.  It's perfect.  My 7 month old has quite a bit of room to grow.  I do expect to buy another one until he's at least 12 months old.,5,1
"HALO SleepSack 100% Cotton Wearable Blanket, Soft Pink, Small",So happy we decided to get this sleep sack. Even though I read the reviews about these running big I still went with an large and even ordered an XL to have has a backup for when our little one gets bigger. My almost 6 month old began to roll over in his sleep and this sleep sack gives me peace of mind. No worries about him getting wrapped up in a blanket. The cotton is soft & adds the perfect amount of warmth to his footie pj's.,5,1
Dreamscapes Soother,"I have to agree with the reviews that you will go through quite a few batteries but not as often as what I thought after reading some of the reviews.  But it is well worth it, especially when your child learns to turn it on themselves and goes back to sleep, giving you an extra hour of sleep!  Our daughter is now a year old, and still loves this toy and we take it wherever she will be sleeping, even for naps.  The volume can be adjusted to suit your preference and the moving pictures are very calming and slowly dim as the music becomes softer. It is super easy to take on and off of the crib and can set on a dresser or shelf if you would like.  We had the aquarium crib toy and found it to be loud and didn't play long enough at one time.  The Dreamscape Soother is the perfect choice for any baby!",4,1
Snap 'N Go Infant Car Seat Carrier,"I BOUGHT THIS ITEM NOT TOO LONG AGO AND IT IS GREAT. PERFECT FOR QUICK SHOPPING AND EASY TO MANAGE. LIGHT WIEGHT, CAN OPEN AND CLOSE WITH ONE HAND. FOR SHORT TRIPS AND WALKS IN THE MALL IT IS GREAT. WE USE ARE PRAM FOR LONG WALKS BUT FOR EVERYTHING ELSE WE USE THIS WONDERFUL PRODUCT!!",5,1
"Dr. Brown's 8 oz. Natural Flow Wide Neck Bottle, 3 Pack","My son took a bottle for the first time around 4 weeks of age.  We would try to give him one bottle a day while I nursed him the other feedings.  Because of many recommendations, I went out and bought loads of Avent bottles, but when my son drank from them, he gulped, choked, and got milk all over himself (even after trying all of the nipple sizes).  Finally, he began to reject the bottle and I was forced to be at home every time he needed to eat so I could nurse him.  That loss of freedom hit me hard, so in desperation, I went out and got a Dr. Brown's bottle, because they were another brand that I saw had great recommendations.  With the first try, he took the Dr. Brown's bottle perfectly!  There was no gulping, choking, or mess, and I received some of my freedom back!  My son is happier, I'm happier, and I'm thankful for Dr. Brown's bottles for making that happen.",5,1
"The First Years 4 Pack Take And Toss Spill Proof Cups, 10 Ounce, Colors May Vary","A handful of throwaway sippy cups are good to have on hand (and in the diaper bag). Not that I'm advocating trashing these after use (they're perfectly washable), but your wallet won't care so much when your child chucks one of these into the okapi enclosure at the zoo. (The zookeepers care. Yes, they do.)",4,1
"The First Years Take &amp; Toss Toddler Bowls, 8 Ounce, 6 Pack",These are the perfect size storage bowls for a child's snack. I also used them to store cereal for my infant (I make homemade cereal and the batch usually lasts three days so I can portion them correctly using these bowls. The lid is great because my older child (1-2) can carry them around the house and not spill anything.,5,1
"Dr. Brown's Natural Flow Level 3 Standard Nipple, 3 Pack","I have long been a fan of Dr Browns. We purchased these nipples for feeding our baby formula with rice cereal. He has reflux so he has to have the formula thickened with the cereal. Ihad a hard time choosing between these and the Y cut nipples. I had used the Y cut nipples in the past for our son who was a preemie and had to have his formula mixed with alot of rice cereal. I was afraid Y cut nipples would flow too fast with only a small amount of cereal added. The nipples work perfect. They are also more durable than the Y cut nipples, which do break easily. Also, these are the best bottles for colic and gas.",5,1
Harmony Breastpump,"I have the electric Pump-In-Style and I prefer to use the Harmony 9 times out of 10. It's very quick to set up, easy to use and easy to clean.  I think it works as well as the electric, but if you're pumping constantly throughout the day, the electric would be better for you. I'm a stay at home mom and I only need to pump occassionally (nights out away from baby, during naps to stock milk supply in freezer, etc) and I think this pump works perfectly!",5,1
La Petite Bebe 6 Piece Bedding Set,"This being my first child and a girl, I really wanted to make her nursery a little girl's dream. When I saw this bedding set online I knew this was the one. Not only do you get the complete bedding set, including the dust ruffle, but you also get the window valance and the diaper stacker!!! What a deal for the price considering that most quality bedding sets only come with the comforter and sheets for the same price as the La Petite Bebe bedding. When the set arrived I was so excited, the bedding screams quality. You can see it everywhere, not just on first visual inspection but in the design and the construction! We also ordered the wall border, which matches perfectly with the bedding sets. Sometimes the border color and bedding colors vary slightly but these colors are an exact match!! My daughter is a dream come true and so is her nursery with the addition of La Petite Bebe bedding!!! I highly recommend this bedding set!",5,1
All Stars 6 Piece Crib Bedding Set,"I received this as a gift for my son. Obviously because I don't see paying this amount for crib bedding. That's my only complaint, the price. I mean, they're going to pee, poop and spit up all over it and when they're done with it - it's done. With my daughter we had just a $50 set from Walmart. I was pleased with that. Everyone talked about how much nicer the quality is of these sets. I do agree that the quilt is really nice, and I like that everything is in the set together. It's absolutely perfect in his nursery, and I love it, My ties are on the top and bottom of the bumper, I remember reading someone said theirs didn't have them. I would have returned it! None the less, I love the set, i wouldn't have bought it myself solely on price, but it is very nice.",4,1
Sassy Soft Sided Toy Organizer,This toy organizer has worked out perfectly for us. I love that it is soft so I know my daughter wont get hurt in any way. She has even enjoyed playing with the play mat. It's also great because it has a section which can be pulled out so we can bring some of the toys into a different room. Overall I think this was a great purchase.,4,1
"JJ Cole Original Infant Bundle Me, Graphite",I received this as a shower gift. Living in North Dakota where winter temps get below zero a lot I was dreading having to bundle my baby in a bulky snowsuit. I have yet to put him in one. The Bundle Me keeps him warm and cozy. He doesn't like having anything touching his face so instead of pulling the top cover over his face we just throw a light blanket over the handle of the carseat to keep out the wind. We even used the Bundle Me on our trip to Southern California. I would highly recommend this product to anyone. I plan to buy the Big Bundle me for next winter.PS. We were frustrated at first because the zipper kept getting stuck in the lining but we solved that by placing our finger in front of the zipper while zipping it to move any of the lining out of the way. Now it works perfect.,5,1
"JJ Cole Original Infant Bundle Me, Graphite","I first purchased mine two years ago when my first son was two weeks old.  I had seen this product and thought it was too pricy; however, after two weeks of stuffing my little man into a snow suit I decided to try it.  I was sold immediately.  I know some people feel the baby still needs a jacket but I don't.  I live in NY where it can get quite cold and I only used the bundleme with a winter hat, never a coat.  If I was talking a walk with the baby which only happen a few times given the temperature outside, I put a blanket in the bundleme for some extra protection.  But if you are going from house to car, car to store, the Bundleme paired with a nice warm winter hat, is all that is needed.  I was sold the first time I used it.  Two months ago my second son was born and I am using the same Bundleme for him.  It has held up perfectly, even after being washed regularly.  I would never use a snowsuit on an infant again!!!",5,1
Wimmer-Ferguson Infant Stim-Mobile,As a teacher I wanted something to stimulate my little one without flashing lights and music.  Just pure and simple.  Exactly what a baby wants and needs! As a Mom I wanted something my baby could enjoy and grow with.  This looked perfect and proved to be exactly that.  Every couple of months I change the cards and my baby falls in love with this all over again.  The product is also well made.  Very happy with this! And it was reasonably priced.  Seriously happy with this in every way shape and form!,5,1
Wimmer-Ferguson Infant Stim-Mobile,"I looked high and low for a mobile for my baby boy that didn't have lace and polka dots, footballs, and fruffy puppies on it. I didn't want anything too completely modern that was decorated more for preserving the parent's home decor than it is for fun time for the baby. I'm so glad I found this. I love that the pictures face towards the baby and are interchangeable.  It comes with links to adjust the height according to the baby's age and eyesight range. He really enjoys it and doesn't seem to get tired of it. I got a baby mobile music box on eBay for $10 and attached it. Perfect.",5,1
Regalo Easy Diner Portable Hook-On High Chair,"I bought these because they had over body straps.  My girlfriends twins, both boys, were about 15 months old but very active.  They would not sit down at the table or their existing chairs.  They learned to climb out of normal leg straps and it did not stop them.  This made meal time impossible.  These chairs made it possible for them to sit at the table with us but also be strapped in.They are easy to clean and easy to put on the table.  My guess is some tables may not work well so I would check. However these worked perfectly for us.  Also the price was insanely low for how well these are made.  THey are listed as portable but I can tell you we use them daily and do not move often only for cleaning.Fast forward a year and we are still using them.  They learned how to get out of the straps but for the most part stay seated.  However I will say the abuse the two give these surprises me.  They have held up for almost a year now of constant abuse.  These days they even jumped in them (obviously stopped quickly and yelled at) and they stay attached.Basically, if your child or children are active and you are looking for a good seat these are it.  At $20 or less you cannot go wrong.",5,1
Regalo Easy Diner Portable Hook-On High Chair,"You get what you pay. Practical, okay quality, steady, safe, affordable. There are other hook-on chairs out there that are more expensive, but probably better quality. This chair however is perfect for us. Just what I was looking for. I was looking for something practical and affordable to use only for a few months while we are away from home. We have one chair similar to this back at home but of a better quality. I wanted something similar but I didn't want to pay too much. I am happy with the product. My baby likes it too! We can all sit and have dinner together around the table.",5,1
"Safety 1st Designer Infant Car Seat Base, Black",I was exhausting with switching car seat bases and this seat perfectly fits for the Safety 1st travel system  that I purchased at Target. I received it quickly and it snapped in perfectly for my husband's truck. This is a great buy!!,5,1
Jumpster Doorway Jumper - Jackpot,"I have this jumper, just in a different pattern. My son is going to be four months old soon and is VERY tiny. But he is a very active little boy and I knew he needed something fun to do. I didnt want to introduce an exersaucer until about 5 months because its too overstimulating. This jumper is very very nice. I keep his favorite blankets around him and he loves it. He cant bounce too well but he loves the position and if you bounce it for him. It fits in any doorway with a molding over head. It is very very easy to install (took about 25 minutes) and it is very easy to move. Even though it is easy to move, it is very stable. It will not fall and it can withstand even my 2 1/2 year old standing on the seat and ""swinging"". It is actually very easy to adjust (my friends daughter is 4 1/2 months and a BIG GIRL). My son loves to be in this and it was the perfect solution to my problem. I am also happy that when he does get an exersaucer, we will be able to ""rotate"" him from jumper to saucer. I cant see anything more you would want in a doorway bouncer, and it is much safer, more comfortable, LESS room, and more fun than the jumparoo!",5,1
Fisher-Price Baby Papasan,"I registered for this item because it looked very ""comfy,"" and I am very glad I did.  My daughter was only 5 pounds when she was born, and this was the only item besides her bassinet that she could use.  At 2 1/2 months, she is still using it.  I love the portablility of it; I can put her in it whenever I need my hands free, and she is perfectly happy.Also, she has reflux and this seat keeps her upright enough to avoid any spitting up or other problems.  I would recommend it to anyone!",5,1
Fisher-Price: Link-a-doos Open-Top Take-Along Swing,This swing is perfect to take anywhere. It folds nicely and unfolds with ease. My baby is 15lbs and it works at all speeds. He loves to look in the mirror and play with the links. I recomend this swing to anyone who wants a travel swing or seat. I have found Fisher-Price has the best products........I only wish I knew before I had my baby!!:),5,1
The First Years Everywhere Gate,"These gates are very sturdy and they are very nice if you fasten them into your door frame. I have 3 little dogs and keep them out of the bedrooms in the daytime, these work perfect.",5,1
The First Years Everywhere Gate,"We used to use one to protect my daughter from a stairway when she was very young and it was perfect. Now, we're using it to keep a puppy confined to the kitchen during the times we're not home.It works splendidly, for both uses! We never fixed it to the wall although it does with all the proper hardware to do this. We found the tension fit was more than enough.",5,1
"Fisher-Price Booster Seat, Blue/Green/Gray",We bought this because our grandson was visiting for Christmas. It was perfect. Easy to clean and transport. Well worth the investment.,5,1
"Fisher-Price Booster Seat, Blue/Green/Gray",We received this as a gift and it is probably the best item we received.  We live abroad and travel a great deal.  We take this with us everywhere.  It is lightweight and fits in the overhead bins of airplanes easily.  As soon as she was sitting on her own we started using this chair. Our little girl sits at the table with us everywhere now and loves being up at eye level with us while we eat.  When she is ready to eat the seat is perfect.  No highchair needed at our house!,5,1
"Fisher-Price Booster Seat, Blue/Green/Gray","It's fine, what can I say? Haven't used any other so no idea what the industry standard is. My only complaints are really minor, not deal breakers but enough to wish on a rating star for.Good news:It appears durable enough, we've been using it about a year now but only for travel, which we don't do all that often.The way it straps on to the back and bottom of a chair feels really secure.Easy to cleanI like that it includes a tray cover to keep the part they eat from clean when travelingWhat could be better:The ""boost"" doesn't go so high, could probably use a bit more height for short kids.The tray is kind of low when babies start to grow a bit, there's not a lot of space between the baby's thighs and the tray. My kid is even on the petite side. I realize part of the point of the booster is to raise the kid to reach the adult table, but sometimes you just don't want 'em there. But overall I imagine a heftier kid than mine would probably start to feel squished in this seat sooner than you'd want.The inner (white) tray snaps off MUCH too easily. I was looking forward to having it both as a spare and to be able to easily bring it to the sink to rinse off, but instead I rarely use it and it's just an extra piece in the way because from the very beginning my 1-year-old could easily pry it off and send food flying. No good.And this is not a problem with the product, in fact it's exactly as described, but I just think people should know this is NOT a full high chair replacement. That would be the excellent ""Space Saver"" booster which I'm about to review. But even though I didn't start my little one on table food until she was able to sit independently anyway, the seat of this booster was still not supportive enough for her at that point (I think she was about 9 months old when we first got this) - she was too little and wiggly and it just wasn't the same as high chair seats usually are more contoured. The tray is small too, which is perfect for travel and toddlers but not ideal for beginning eaters who don't yet understand how to keep their food in one place.Overall, this is an item that I'm very happy to have in my car trunk, but for home I'd probably get a more basic booster when my kid outgrows the high chair. The trays would be squashing her legs by that point and the boost isn't so high, I think most plainer seats would do the job very well or better for home. But for traveling with a baby to toddler, it's near perfect.",4,1
"Fisher-Price Booster Seat, Blue/Green/Gray",Omg! Great product great price. Our kitchen is to small for  high chair. This product is perfect.Well worth the money.,5,1
